,AP.VIRIDIAN2_Total_Count
2019-07-02 14:46:34.891006400,39
2019-07-02 14:46:34.893005300,39
2019-07-02 14:46:34.905014000,39
2019-07-02 14:47:34.837005600,39
2019-07-02 14:47:34.855010900,39
2019-07-02 14:47:34.895004200,39
2019-07-02 14:47:34.908004700,39
2019-07-02 14:47:34.942001300,39
2019-07-02 14:47:34.944000200,39
2019-07-02 14:47:34.956008900,39
2019-07-02 14:48:34.766006400,39
2019-07-02 14:48:34.783004700,39
2019-07-02 14:48:34.824005100,39
2019-07-02 14:48:34.835006700,39
2019-07-02 14:48:34.870010300,39
2019-07-02 14:48:34.872009200,39
2019-07-02 14:48:34.883010800,39
2019-07-02 14:49:34.818008400,39
2019-07-02 14:49:34.838012600,39
2019-07-02 14:49:34.874008100,39
2019-07-02 14:49:34.886001500,39
2019-07-02 14:49:34.922012300,39
2019-07-02 14:49:34.923004100,39
2019-07-02 14:49:34.935012800,39
2019-07-02 14:51:34.849014200,36
2019-07-02 14:51:34.867004300,36
2019-07-02 14:51:34.902008000,36
2019-07-02 14:51:34.916000300,36
2019-07-02 14:51:34.952011100,36
2019-07-02 14:51:34.954010000,36
2019-07-02 14:51:34.967010400,36
2019-07-02 14:52:34.828002900,36
2019-07-02 14:52:34.845001200,36
2019-07-02 14:52:34.884002600,36
2019-07-02 14:52:34.897003100,36
2019-07-02 14:52:34.935012800,36
2019-07-02 14:52:34.936004600,36
2019-07-02 14:52:34.949005100,36
2019-07-02 14:53:34.831008900,36
2019-07-02 14:53:34.849014200,36
2019-07-02 14:53:34.883010800,36
2019-07-02 14:53:34.895004200,36
2019-07-02 14:53:34.932006800,36
2019-07-02 14:53:34.934005700,36
2019-07-02 14:53:34.947006200,36
2019-07-02 14:54:34.848007200,36
2019-07-02 14:54:34.865005400,36
2019-07-02 14:54:34.906005800,36
2019-07-02 14:54:34.918014500,36
2019-07-02 14:54:34.953002900,36
2019-07-02 14:54:34.954010000,36
2019-07-02 14:54:34.968002300,36
2019-07-02 14:55:34.878005900,36
2019-07-02 14:55:34.895004200,36
2019-07-02 14:55:34.930007900,36
2019-07-02 14:55:34.941009500,36
2019-07-02 14:55:34.982009800,36
2019-07-02 14:55:34.983001700,36
2019-07-02 14:55:34.995010300,36
2019-07-02 14:56:34.841003400,36
2019-07-02 14:56:34.860000600,36
2019-07-02 14:56:34.903015100,36
2019-07-02 14:56:34.915008500,36
2019-07-02 14:56:34.950012200,36
2019-07-02 14:56:34.952011100,36
2019-07-02 14:56:34.966003400,36
2019-07-02 14:57:34.846008300,36
2019-07-02 14:57:34.865005400,36
2019-07-02 14:57:34.900009100,36
2019-07-02 14:57:34.911010700,36
2019-07-02 14:57:34.950012200,36
2019-07-02 14:57:34.952011100,36
2019-07-02 14:57:34.964004500,36
2019-07-02 14:58:34.865005400,36
2019-07-02 14:58:34.881011900,36
2019-07-02 14:58:34.925003000,36
2019-07-02 14:58:34.938003500,36
2019-07-02 14:58:34.973007200,36
2019-07-02 14:58:34.975006100,36
2019-07-02 14:58:34.987014700,36
2019-07-02 14:59:34.872009200,36
2019-07-02 14:59:34.890014600,36
2019-07-02 14:59:34.927001900,36
2019-07-02 14:59:34.939010600,36
2019-07-02 14:59:34.983001700,36
2019-07-02 14:59:34.985000600,36
2019-07-02 14:59:34.998001000,36
2019-07-02 15:01:34.906005800,32
2019-07-02 15:01:34.923004100,32
2019-07-02 15:01:34.962005600,32
2019-07-02 15:01:34.975006100,32
2019-07-02 15:01:35.012008600,32
2019-07-02 15:01:35.013000400,32
2019-07-02 15:01:35.026000900,32
2019-07-02 15:02:34.904006900,32
2019-07-02 15:02:34.923004100,32
2019-07-02 15:02:34.966003400,32
2019-07-02 15:02:34.978012000,32
2019-07-02 15:02:35.013000400,32
2019-07-02 15:02:35.015014600,32
2019-07-02 15:02:35.027008000,32
2019-07-02 15:03:34.902008000,32
2019-07-02 15:03:34.919006300,32
2019-07-02 15:03:34.956008900,32
2019-07-02 15:03:34.967010400,32
2019-07-02 15:03:35.005004800,32
2019-07-02 15:03:35.007003700,32
2019-07-02 15:03:35.019012400,32
2019-07-02 15:04:34.930007900,32
2019-07-02 15:04:34.947006200,32
2019-07-02 15:04:34.989013600,32
2019-07-02 15:04:35.001007000,32
2019-07-02 15:04:35.035003600,32
2019-07-02 15:04:35.037002500,32
2019-07-02 15:04:35.050003000,32
2019-07-02 15:05:34.957000700,32
2019-07-02 15:05:34.977005000,32
2019-07-02 15:05:35.015014600,32
2019-07-02 15:05:35.029006900,32
2019-07-02 15:05:35.071014400,32
2019-07-02 15:05:35.072006200,32
2019-07-02 15:05:35.086013700,32
2019-07-02 15:06:34.921005200,32
2019-07-02 15:06:34.937011700,32
2019-07-02 15:06:34.968002300,32
2019-07-02 15:06:34.984008700,32
2019-07-02 15:06:35.031005800,32
2019-07-02 15:06:35.048004100,32
2019-07-02 15:07:34.987014700,32
2019-07-02 15:07:35.003005900,32
2019-07-02 15:07:35.050003000,32
2019-07-02 15:07:35.097000100,32
2019-07-02 15:07:35.112014700,32
2019-07-02 15:08:34.960006700,32
2019-07-02 15:08:34.991012500,32
2019-07-02 15:08:35.022003100,32
2019-07-02 15:08:35.038009600,32
2019-07-02 15:08:35.085006700,32
2019-07-02 15:08:35.100006100,32
2019-07-02 15:09:34.995010300,32
2019-07-02 15:09:35.010009700,32
2019-07-02 15:09:35.057006800,32
2019-07-02 15:09:35.073013300,32
2019-07-02 15:09:35.104003900,32
2019-07-02 15:09:35.120010300,32
2019-07-02 15:11:35.032012900,34
2019-07-02 15:11:35.048004100,34
2019-07-02 15:11:35.079010000,34
2019-07-02 15:11:35.095001200,34
2019-07-02 15:11:35.126007000,34
2019-07-02 15:11:35.142013500,34
2019-07-02 15:12:35.035003600,34
2019-07-02 15:12:35.066009500,34
2019-07-02 15:12:35.097000100,34
2019-07-02 15:12:35.113006500,34
2019-07-02 15:12:35.144012400,34
2019-07-02 15:12:35.160003600,34
2019-07-02 15:13:35.068008400,34
2019-07-02 15:13:35.084014800,34
2019-07-02 15:13:35.131011900,34
2019-07-02 15:13:35.178009000,34
2019-07-02 15:14:35.087005600,34
2019-07-02 15:14:35.103012000,34
2019-07-02 15:14:35.149002000,34
2019-07-02 15:14:35.196014400,34
2019-07-02 15:14:35.212005600,34
2019-07-02 15:15:35.090011500,34
2019-07-02 15:15:35.106002800,34
2019-07-02 15:15:35.137008600,34
2019-07-02 15:15:35.153015100,34
2019-07-02 15:15:35.199005100,34
2019-07-02 15:15:35.215011500,34
2019-07-02 15:16:35.093002300,34
2019-07-02 15:16:35.109008700,34
2019-07-02 15:16:35.155014000,34
2019-07-02 15:16:35.171005200,34
2019-07-02 15:16:35.218002300,34
2019-07-02 15:17:35.095001200,34
2019-07-02 15:17:35.111007600,34
2019-07-02 15:17:35.142013500,34
2019-07-02 15:17:35.158004700,34
2019-07-02 15:17:35.189010600,34
2019-07-02 15:17:35.205001800,34
2019-07-02 15:18:35.097000100,34
2019-07-02 15:18:35.113006500,34
2019-07-02 15:18:35.160003600,34
2019-07-02 15:18:35.207000700,34
2019-07-02 15:19:35.209014800,34
2019-07-02 15:21:35.259002600,33
2019-07-02 15:23:35.264007500,33
2019-07-02 15:31:35.362014700,31
2019-07-02 15:39:35.480010900,31
2019-07-02 15:41:35.490005400,30
2019-07-02 15:49:35.577011100,30
2019-07-02 15:51:35.594009300,31
2019-07-02 15:59:35.634002600,31
2019-07-02 16:01:35.652008000,30
2019-07-02 16:09:35.722000100,30
2019-07-02 16:11:35.734008700,29
2019-07-02 16:19:35.795013400,29
2019-07-02 16:21:35.811004600,30
2019-07-02 16:29:35.887008600,30
2019-07-02 16:31:35.930007900,28
2019-07-02 16:39:35.959014800,28
2019-07-02 16:41:35.947006200,26
2019-07-02 16:49:36.000000000,26
2019-07-02 16:51:36.021011300,27
2019-07-02 16:59:36.148010200,27
2019-07-02 17:01:36.147003100,21
2019-07-02 17:09:36.209014800,21
2019-07-02 17:11:36.227005000,22
2019-07-02 17:19:36.305007900,22
2019-07-02 17:21:36.310012800,14
2019-07-02 17:39:36.440002400,14
2019-07-02 17:41:36.466003400,6
2019-07-02 17:59:36.561004600,6
2019-07-02 18:01:36.587005600,5
2019-07-02 18:09:36.643005300,5
2019-07-02 18:11:36.691009500,4
2019-07-02 18:29:36.788009600,4
2019-07-02 18:31:36.799011200,3
2019-07-02 18:49:36.925003000,3
2019-07-02 18:51:36.939010600,2
2019-07-02 18:59:37.013000400,2
2019-07-02 19:01:37.028015100,3
2019-07-02 19:09:36.991012500,3
2019-07-02 19:11:37.013000400,2
2019-07-02 19:19:37.066009500,2
2019-07-02 19:21:37.075012200,0
2019-07-02 19:29:37.171005200,0
2019-07-02 19:32:37.199005100,2
2019-07-02 19:39:37.285003600,2
2019-07-02 19:41:37.286010700,1
2019-07-02 20:29:37.723007200,1
2019-07-02 20:31:37.730010900,0
2019-07-02 22:59:39.049011200,0
2019-07-02 23:01:39.072006200,1
2019-07-03 06:49:42.692001300,1
2019-07-03 06:51:42.722000100,3
2019-07-03 06:59:42.746002100,3
2019-07-03 07:01:42.768005300,4
2019-07-03 07:49:43.119003200,4
2019-07-03 07:51:43.160003600,5
2019-07-03 07:59:43.218002300,5
2019-07-03 08:01:43.267013500,7
2019-07-03 08:09:43.284011800,7
2019-07-03 08:11:43.338012600,8
2019-07-03 08:19:43.438003500,8
2019-07-03 08:21:43.427001900,13
2019-07-03 08:29:43.506011900,13
2019-07-03 08:31:43.526000900,15
2019-07-03 08:39:43.631011900,15
2019-07-03 08:41:43.646011300,19
2019-07-03 08:49:43.730010900,19
2019-07-03 08:51:43.760009700,17
2019-07-03 08:59:43.855010900,17
2019-07-03 09:01:43.920013400,20
2019-07-03 09:19:44.065002400,20
2019-07-03 09:21:44.064010600,25
2019-07-03 09:29:44.161010700,25
2019-07-03 09:31:44.170013400,28
2019-07-03 09:39:44.123001000,28
2019-07-03 09:41:44.158004700,27
2019-07-03 09:49:44.235000600,27
2019-07-03 09:51:44.254013000,29
2019-07-03 09:59:44.330001800,29
2019-07-03 10:01:44.365005400,31
2019-07-03 10:09:44.488006500,31
2019-07-03 10:11:44.507003700,37
2019-07-03 10:19:44.574005100,37
2019-07-03 10:21:44.578002900,34
2019-07-03 10:39:44.706008900,34
2019-07-03 10:41:44.722000100,37
2019-07-03 10:49:44.764007500,37
2019-07-03 10:51:44.790008500,34
2019-07-03 10:59:44.844009300,34
2019-07-03 11:01:44.850006100,32
2019-07-03 11:39:45.105010900,32
2019-07-03 11:41:45.121002100,39
2019-07-03 11:49:45.194000200,39
2019-07-03 11:51:45.197006200,37
2019-07-03 12:29:45.524002000,37
2019-07-03 12:31:45.562011700,34
2019-07-03 12:39:45.568008400,34
2019-07-03 12:41:45.655014000,32
2019-07-03 12:49:45.702011100,32
2019-07-03 12:51:45.716003400,27
2019-07-03 13:09:45.825012200,27
2019-07-03 13:14:45.872009200,26
2019-07-03 13:18:45.893005300,26
2019-07-03 13:21:45.931015000,27
2019-07-03 13:28:45.986007600,27
2019-07-03 13:32:46.026000900,23
2019-07-03 13:39:46.097000100,23
2019-07-03 13:41:46.111007600,27
2019-07-03 13:49:46.179000800,27
2019-07-03 13:51:46.208007800,29
2019-07-03 13:59:46.279006900,29
2019-07-03 14:01:46.317001300,31
2019-07-03 14:09:46.367004300,31
2019-07-03 14:11:46.382003700,28
2019-07-03 14:19:46.343002300,28
2019-07-03 14:21:46.370010300,29
2019-07-03 14:29:46.434005700,29
2019-07-03 14:31:46.453002900,27
2019-07-03 14:59:46.772003100,27
2019-07-03 15:00:46.778015100,26
2019-07-03 15:28:47.006011900,26
2019-07-03 15:31:46.968002300,28
2019-07-03 15:39:47.109008700,28
2019-07-03 15:41:47.129013000,26
2019-07-03 15:59:47.261001500,26
2019-07-03 16:01:47.265014600,25
2019-07-03 16:18:47.396011300,25
2019-07-03 16:20:47.390014600,24
2019-07-03 16:39:47.565002400,24
2019-07-03 16:40:47.579010000,23
2019-07-03 16:49:47.638000400,23
2019-07-03 16:50:47.663009600,20
2019-07-03 16:59:47.711013700,20
2019-07-03 17:01:47.747009200,22
2019-07-03 17:09:47.786010700,22
2019-07-03 17:10:47.741012500,19
2019-07-03 17:19:47.854003900,19
2019-07-03 17:21:47.870010300,14
2019-07-03 17:29:47.954010000,14
2019-07-03 17:30:47.964004500,15
2019-07-03 17:59:48.239013600,15
2019-07-03 18:00:48.254013000,12
2019-07-03 18:19:48.354003900,12
2019-07-03 18:20:48.363006500,9
2019-07-03 18:29:48.440002400,9
2019-07-03 18:30:48.457000700,4
2019-07-03 18:39:48.522003100,4
2019-07-03 18:41:48.481002800,3
2019-07-03 19:39:48.974014200,3
2019-07-03 19:40:48.982009800,2
2019-07-03 22:19:50.417007400,2
2019-07-03 22:20:50.398010200,1
2019-07-03 22:49:50.651000900,1
2019-07-03 22:51:50.664001400,2
2019-07-04 05:09:53.648010200,2
2019-07-04 05:10:53.674011200,1
2019-07-04 05:19:53.731002800,1
2019-07-04 05:21:53.755004800,2
2019-07-04 11:09:56.457000700,2
2019-07-04 11:10:56.466003400,1
2019-07-04 19:10:00.245010300,1
2019-07-05 01:29:03.331008900,1
2019-07-05 01:31:03.368011400,2
2019-07-05 01:49:03.510009700,2
2019-07-05 01:51:03.547012300,1
2019-07-05 07:49:06.240005400,1
2019-07-05 07:51:06.258010800,3
2019-07-05 07:59:06.335006700,3
2019-07-05 08:01:06.354003900,5
2019-07-05 08:09:06.394012400,5
2019-07-05 08:11:06.433013900,3
2019-07-05 08:19:06.479003900,3
2019-07-05 08:21:06.485000600,4
2019-07-05 08:29:06.538009600,4
2019-07-05 08:31:06.565002400,6
2019-07-05 08:39:06.609008700,6
2019-07-05 08:42:06.686004600,7
2019-07-05 08:49:06.714004500,7
2019-07-05 08:51:06.729003900,10
2019-07-05 08:59:06.775009100,10
2019-07-05 09:01:06.789001400,11
2019-07-05 09:19:06.921005200,11
2019-07-05 09:21:06.946014400,12
2019-07-05 09:39:06.961013700,12
2019-07-05 09:41:06.983001700,11
2019-07-05 09:49:07.057006800,11
2019-07-05 09:51:07.076004000,14
2019-07-05 09:59:07.152008000,14
2019-07-05 10:01:07.190002400,15
2019-07-05 10:09:07.244003200,15
2019-07-05 10:11:07.248001000,11
2019-07-05 10:19:07.337005600,11
2019-07-05 10:21:07.343002300,14
2019-07-05 10:39:07.504013000,14
2019-07-05 10:41:07.510009700,16
2019-07-05 10:59:07.643005300,16
2019-07-05 11:01:07.659011800,14
2019-07-05 11:09:07.715011500,14
2019-07-05 11:11:07.722000100,15
2019-07-05 11:49:08.041000300,15
2019-07-05 11:51:08.059005700,14
2019-07-05 11:59:08.121002100,14
2019-07-05 12:01:08.154006900,13
2019-07-05 12:09:08.279006900,13
2019-07-05 12:11:08.250000000,9
2019-07-05 12:29:08.381011900,9
2019-07-05 12:32:08.403015100,7
2019-07-05 12:39:08.535003600,7
2019-07-05 12:41:08.542007400,10
2019-07-05 12:49:08.587005600,10
2019-07-05 12:51:08.726013100,8
2019-07-05 13:09:08.918014500,8
2019-07-05 13:11:08.715011500,10
2019-07-05 13:39:08.941009500,10
2019-07-05 13:41:08.960006700,9
2019-07-05 14:09:09.233001700,9
2019-07-05 14:11:09.233001700,10
2019-07-05 14:19:09.194000200,10
2019-07-05 14:21:09.206008900,9
2019-07-05 14:39:09.397003100,9
2019-07-05 14:42:09.481002800,8
2019-07-05 14:49:09.492004300,8
2019-07-05 14:51:09.555007900,7
2019-07-05 14:59:09.619003200,7
2019-07-05 15:01:09.641006400,9
2019-07-05 15:29:09.879013000,9
2019-07-05 15:31:09.899002000,7
2019-07-05 15:49:10.017013500,7
2019-07-05 15:51:10.043014500,8
2019-07-05 15:59:10.129013000,8
2019-07-05 16:01:10.127014100,5
2019-07-05 16:09:10.206008900,5
2019-07-05 16:11:10.242004300,4
2019-07-05 16:19:10.294006300,4
2019-07-05 16:21:10.306015000,6
2019-07-05 16:29:10.397003100,6
2019-07-05 16:31:10.386001500,5
2019-07-05 16:39:10.424011200,5
2019-07-05 16:41:10.436004600,6
2019-07-05 16:48:10.503005900,6
2019-07-05 16:51:10.528015100,4
2019-07-05 16:59:10.589004500,4
2019-07-05 17:01:10.608001700,3
2019-07-05 17:09:10.660003600,3
2019-07-05 17:11:10.689010600,2
2019-07-05 17:49:11.041000300,2
2019-07-05 17:51:11.079010000,1
2019-07-05 18:18:11.319000200,1
2019-07-05 18:21:11.341003400,2
2019-07-05 18:29:11.430007900,2
2019-07-05 18:31:11.439010600,1
