timestamp,Elec-val,truth-val
2019-07-07 01:45:00,5949.4,1
2019-07-07 01:50:00,6014.3,1
2019-07-07 01:55:00,6164.0,1
2019-07-07 02:00:00,6154.4,1
2019-07-07 02:05:00,5737.7,1
2019-07-07 02:10:00,5819.6,1
2019-07-07 02:15:00,5714.6,1
2019-07-07 02:20:00,5784.9,1
2019-07-07 02:25:00,5582.0,1
2019-07-07 02:30:00,5638.9,1
2019-07-07 02:35:00,6153.8,1
2019-07-07 02:40:00,5719.5,1
2019-07-07 02:45:00,5700.8,1
2019-07-07 02:50:00,5844.3,1
2019-07-07 02:55:00,5720.7,1
2019-07-07 03:00:00,5622.8,1
2019-07-07 03:05:00,5807.6,1
2019-07-07 03:10:00,5851.1,1
2019-07-07 03:15:00,6097.2,1
2019-07-07 03:20:00,5983.9,1
2019-07-07 03:25:00,5894.9,1
2019-07-07 03:30:00,5644.7,1
2019-07-07 03:35:00,5628.5,1
2019-07-07 03:40:00,5709.8,1
2019-07-07 03:45:00,6137.2,1
2019-07-07 03:50:00,6049.0,1
2019-07-07 03:55:00,6412.5,1
2019-07-07 04:00:00,6038.1,1
2019-07-07 04:05:00,5988.2,1
2019-07-07 04:10:00,6029.1,1
2019-07-07 04:15:00,5925.2,1
2019-07-07 04:20:00,5693.6,1
2019-07-07 04:25:00,5697.9,1
2019-07-07 04:30:00,5751.3,1
2019-07-07 04:35:00,6109.7,1
2019-07-07 04:40:00,5754.4,1
2019-07-07 04:45:00,5591.5,1
2019-07-07 04:50:00,5553.8,1
2019-07-07 04:55:00,5567.3,1
2019-07-08 00:00:00,5730.4,1
