fused-proba-dt,fused-proba-RMS,truth-val,Elec-val,Elec-proba,WiFi-val,WiFi-proba,CO2-val,CO2-proba
2019-07-16 03:45:00,0.6689632643447102,1,4874.9,0.44301595357636914,2,0.7172238867498594,47,0.7948976715781956
2019-07-16 03:50:00,0.6730405142460382,1,4889.6,0.44284561973539344,2,0.7172238867498594,44,0.8052504298703075
2019-07-16 03:55:00,0.6694137916688121,1,4699.2,0.4450528748634652,2,0.7172238867498594,47,0.7948976715781956
2019-07-16 04:00:00,0.679727279771043,1,4839.6,0.4434250411984938,2,0.7172238867498594,39,0.8216152711022137
2019-07-16 04:05:00,0.6823383269619542,1,4802.6,0.4438539122879617,2,0.7172238867498594,37,0.8278528722821533
2019-07-16 04:10:00,0.6823737748591104,1,4788.5,0.4440173690026431,2,0.7172238867498594,37,0.8278528722821533
2019-07-16 04:15:00,0.6879364263393638,1,4975.3,0.4418528538686473,2,0.7172238867498594,32,0.8426894634782623
2019-07-16 04:20:00,0.6893454456245132,1,5339.9,0.4376345403495898,2,0.7172238867498594,30,0.8483261964469825
2019-07-16 04:25:00,0.6928617194363458,1,4823.2,0.44361512504513545,2,0.7172238867498594,28,0.8537959966452657
2019-07-16 04:30:00,0.6871955230956226,1,4800.7,0.4438759376623437,2,0.7172238867498594,33,0.8398077810593321
2019-07-16 04:35:00,0.6991708850144792,1,4846.9,0.4433404360299709,2,0.7172238867498594,22,0.8692289303813872
2019-07-16 04:40:00,0.6963477435881735,1,5157.8,0.4397402951241322,2,0.7172238867498594,24,0.8642447044214897
2019-07-16 04:45:00,0.701269855963511,1,4807.8,0.4437936334446822,2,0.7172238867498594,20,0.8740568287237634
2019-07-16 04:50:00,0.6993469439826542,1,4775.1,0.4441727220767697,2,0.7172238867498594,22,0.8692289303813872
2019-07-16 04:55:00,0.7031335278163098,1,4841.0,0.4434088152952425,2,0.7172238867498594,18,0.8787313540622765
2019-07-16 05:00:00,0.7021893152471869,1,5230.7,0.43889703462798924,2,0.7172238867498594,18,0.8787313540622765
2019-07-16 05:05:00,0.7037957700267059,1,5348.7,0.43753283582194596,2,0.7172238867498594,16,0.8832555528132743
2019-07-16 05:10:00,0.7077357121581661,1,4844.6,0.4433670920985264,2,0.7172238867498594,13,0.8897668417690116
2019-07-16 05:15:00,0.7049093294761805,1,5269.4,0.43844952084561784,2,0.7172238867498594,15,0.885462253454854
2019-07-16 05:20:00,0.7069038560615012,1,5190.0,0.4393677829651174,2,0.7172238867498594,13,0.8897668417690116
2019-07-16 05:25:00,0.70868817687478,1,5174.9,0.43954246186414014,2,0.7172238867498594,11,0.8939290333243096
2019-07-16 05:30:00,0.7036064781934268,1,5037.9,0.4411279761577795,2,0.7172238867498594,17,0.8810120506517705
2019-07-16 05:35:00,0.7101848912049242,1,5257.4,0.4385882741340721,2,0.7172238867498594,9,0.8979520929062814
2019-07-16 05:40:00,0.7116069091510135,1,5349.3,0.4375259016134526,2,0.7172238867498594,7,0.9018393211360528
2019-07-16 05:45:00,0.7062628553801372,1,5458.5,0.43626428484685464,2,0.7172238867498594,13,0.8897668417690116
2019-07-16 05:50:00,0.7096665181553622,1,4768.2,0.4442527215758563,2,0.7172238867498594,11,0.8939290333243096
2019-07-16 05:55:00,0.6437135069901144,1,4768.6,0.44424808384477743,3,0.482110688636586,7,0.9018393211360528
2019-07-16 06:00:00,0.645726837337727,1,4671.5,0.44537417621436826,3,0.482110688636586,5,0.9055940439503121
2019-07-16 06:05:00,0.7155298318622004,1,4694.3,0.44510970822839546,2,0.7172238867498594,4,0.9074227596718656
2019-07-16 06:10:00,0.7166675268789184,1,4848.6,0.4433207339281157,2,0.7172238867498594,2,0.9109849918594146
2019-07-16 06:15:00,0.7174117901959403,1,4844.8,0.44336477416657366,2,0.7172238867498594,1,0.9127193453850312
2019-07-16 06:20:00,0.7067928731550217,1,4864.8,0.4431329934407673,2,0.7172238867498594,14,0.8876325495540605
2019-07-16 06:25:00,0.7143024935816803,1,5531.3,0.43542366405092,2,0.7172238867498594,3,0.9092196027753228
2019-07-16 06:30:00,0.7134601616184099,1,4907.1,0.4426428588811219,2,0.7172238867498594,6,0.9037330371335747
2019-07-16 06:35:00,0.7163488782770285,1,4669.7,0.44539505658547734,2,0.7172238867498594,3,0.9092196027753228
2019-07-16 06:40:00,0.7172793168347663,1,4593.5,0.44627916818867347,2,0.7172238867498594,2,0.9109849918594146
2019-07-16 06:45:00,0.7144229774213422,1,4507.5,0.44727739253339954,2,0.7172238867498594,6,0.9037330371335747
2019-07-16 06:50:00,0.7177385278342648,1,4403.2,0.44848859951555137,2,0.7172238867498594,2,0.9109849918594146
2019-07-16 06:55:00,0.7733500028620945,1,4401.2,0.4485118309797512,1,0.8735869520880554,2,0.9109849918594146
2019-07-16 07:00:00,0.7705588074278152,0,5026.3,0.44126227969851217,1,0.8735869520880554,4,0.9074227596718656
2019-07-16 07:05:00,0.705083550827263,0,5196.8,0.4392891245223602,2,0.7172238867498594,15,0.885462253454854
2019-07-16 07:10:00,0.6607420465129532,0,4723.0,0.44477684756044494,2,0.7172238867498594,53,0.7729835756599194
2019-07-16 07:15:00,0.6420454997990361,0,4751.8,0.4444428769040344,2,0.7172238867498594,65,0.7243809059336619
2019-07-16 07:20:00,0.7081833821635116,0,4660.1,0.4455064218184458,2,0.7172238867498594,13,0.8897668417690116
2019-07-16 07:25:00,0.7124156965879994,0,5009.5,0.44145680350763833,2,0.7172238867498594,7,0.9018393211360528
2019-07-16 07:30:00,0.7091904980720011,0,5322.2,0.4378391210067731,2,0.7172238867498594,10,0.8959577490363484
2019-07-16 07:35:00,0.7055387031330106,0,5386.5,0.43709602846904766,2,0.7172238867498594,14,0.8876325495540605
2019-07-16 07:40:00,0.69926569923143,0,6466.2,0.42466299347619746,2,0.7172238867498594,18,0.8787313540622765
2019-07-16 07:45:00,0.6267054581045459,0,5885.5,0.4313391010872534,3,0.482110688636586,21,0.8716622381574662
2019-07-16 07:50:00,0.6248224689926525,0,5739.1,0.43302625694123326,3,0.482110688636586,23,0.8667565390442951
2019-07-16 07:55:00,0.5453680728107312,0,4943.0,0.442226969369269,4,0.2546605658634799,47,0.7948976715781956
2019-07-16 08:00:00,0.49476502938253863,0,6199.3,0.42772819108074317,6,0.04400081286108029,61,0.7412758096161458
2019-07-16 08:05:00,0.42235227903718753,0,6998.7,0.41856502858076905,9,0.002270436613683789,91,0.5999520854122287
2019-07-16 08:10:00,0.4052355085670783,0,6357.9,0.42590607400753355,11,0,99,0.5578991560616893
2019-07-16 08:15:00,0.3154352591562834,0,7084.5,0.4175847559091313,13.0,0.0,138.0,0.3523083589546043
2019-07-16 08:20:00,0.30070423321959755,0,7900.2,0.40829884381934983,13.0,0.0,144.0,0.32335918382557277
2019-07-16 08:25:00,0.2980254220062146,0,9120.6,0.39452907478573596,15.0,0.0,142.0,0.3328727469088723
2019-07-16 08:30:00,0.3394730013554921,0,8972.7,0.3961894092342317,17.0,0.0,122.0,0.4344648523857233
